Product_ID,Product_Name,Category,Base_Price,Views,product_link,views_2019,views_2020,views_2021,views_2022,views_2023,addtocart_2019,addtocart_2020,addtocart_2021,addtocart_2022,addtocart_2023
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,"₹1,599",12093,https://www.amazon.in/TP-Link-Archer-T2U-Nano-Wireless/dp/B07KRCW6LZ/ref=sr_1_313?qid=1672903011&s=computers&sr=1-313,11433,10445,15521,11111,12452,2320,812,1634,2367,2068
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers",₹999,5692,https://www.amazon.in/Universal-Silicone-Keyboard-Protector-Keyguard/dp/B0994GP1CX/ref=sr_1_314?qid=1672903011&s=computers&sr=1-314,5117,7375,4240,6408,5763,603,612,537,722,677
B07H8W9PB6,"KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate for Drawing Playing Noting by Kids and Adults Best Birthday Gift Girls Boys, Multicolor","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",₹499,21,https://www.amazon.in/Writing-Screenwriting-Digital-Birthday-Multicolor/dp/B07H8W9PB6/ref=sr_1_315?qid=1672903011&s=computers&sr=1-315,26,24,25,25,20,1,2,4,1,1
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,"₹4,700",1880,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316,1488,1662,2216,1508,2352,275,198,324,226,357
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.","Computers&Accessories|Printers,Inks&Accessories|Printers","₹4,332.96",21762,https://www.amazon.in/HP-DeskJet-Inkjet-Colour-Printer/dp/B08D9NDZ1Y/ref=sr_1_317?qid=1672903011&s=computers&sr=1-317,26573,20476,25480,25612,28043,2422,1483,4298,3888,2212
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,"₹1,800",22375,https://www.amazon.in/D-Link-DIR-615-Wireless-N300-Router-Black/dp/B0085IATT6/ref=sr_1_320?qid=1672903011&s=computers&sr=1-320,19115,25217,24631,20873,29006,1203,2524,1990,2142,1659
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",₹990,2453,https://www.amazon.in/Games-Gaming-Mousepad-Speed-Large/dp/B08WJ86PV2/ref=sr_1_321?qid=1672903011&s=computers&sr=1-321,2625,1728,1780,2104,3172,180,399,479,193,329
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets","₹4,699",13544,https://www.amazon.in/Wacom-CTL-472-6-inch-3-5-inch-Graphic/dp/B078HRR1XV/ref=sr_1_322?qid=1672903011&s=computers&sr=1-322,11860,10947,9498,9481,15048,2131,821,1553,939,2594
B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,"₹5,490",10976,https://www.amazon.in/Lenovo-Megapixel-Ultra-Wide-Rotation-Plug-n-Play/dp/B09P22HXH6/ref=sr_1_323?qid=1672903011&s=computers&sr=1-323,14165,11672,14080,11411,8694,1633,680,1120,1039,555
B00LM4X3XE,Parker Quink Ink Bottle (Black),"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk",₹100,3061,https://www.amazon.in/Parker-Quink-Ink-Bottle-Black/dp/B00LM4X3XE/ref=sr_1_324?qid=1672903011&s=computers&sr=1-324,2882,3942,3688,3246,3335,165,315,176,511,262
B09YLFHFDW,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹2,790",2272,https://www.amazon.in/Sony-Headphones-Customizable-Equalizer-DSEE-Upscale/dp/B09YLFHFDW/ref=sr_1_325?qid=1672903011&s=computers&sr=1-325,2421,2944,2044,2035,1904,189,434,131,274,433
B07YWS9SP9,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,₹999,7601,https://www.amazon.in/Zebronics-ZEB-NC3300-Powered-Laptop-Cooling/dp/B07YWS9SP9/ref=sr_1_326?qid=1672903011&s=computers&sr=1-326,6669,5535,8923,6567,7362,643,1142,1169,639,575
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,"₹1,208",8131,https://www.amazon.in/D-Link-DWA-131-Wireless-Adapter-Black/dp/B002PD61Y4/ref=sr_1_327?qid=1672903011&s=computers&sr=1-327,5837,6214,7829,6467,8410,1226,1234,965,609,544
B08WLY8V9S,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",₹899,4219,https://www.amazon.in/Tukzer-Memory-Foam-Ergonomic-Mousepad-Suitable/dp/B08WLY8V9S/ref=sr_1_328?qid=1672903011&s=computers&sr=1-328,3660,5204,4857,2985,3209,223,439,354,421,571
B0873L7J6X,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear","₹3,999",42775,https://www.amazon.in/Infinity-Glide-510-Headphone-Equalizer/dp/B0873L7J6X/ref=sr_1_329?qid=1672903011&s=computers&sr=1-329,35724,32435,35105,33604,42458,2806,5947,6078,8169,7668
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases","₹2,499",5556,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331,6028,5067,4674,4851,6106,944,286,488,563,675
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹395,92595,https://www.amazon.in/AmazonBasics-Micro-Charging-Android-Phones/dp/B07232M876/ref=sr_1_332?qid=1672903011&s=computers&sr=1-332,85666,76039,93674,99068,97315,7109,13464,12652,18354,18443
B01MQ2A86A,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice","₹1,645",12375,https://www.amazon.in/Logitech-Silent-Wireless-Mouse-Black/dp/B01MQ2A86A/ref=sr_1_333?qid=1672903011&s=computers&sr=1-333,12110,11696,15502,14887,10883,1830,2314,1285,1519,1879
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,₹310,5882,https://www.amazon.in/Camel-Camlin-Kokuyo-Acrylic-Color/dp/B00KIE28X0/ref=sr_1_334?qid=1672903011&s=computers&sr=1-334,5789,7196,6641,5989,6282,504,834,1020,452,359
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,₹149,10833,https://www.amazon.in/LIRAMARK-Webcam-Blocker-Computer-MacBook/dp/B08BQ947H3/ref=sr_1_335?qid=1672903011&s=computers&sr=1-335,9466,10720,9329,11485,8901,703,1961,1875,1989,2154
B0BHYJ8CVF,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets","₹1,499",10443,https://www.amazon.in/Portronics-Multimedia-Wireless-Keyboard-Technology/dp/B0BHYJ8CVF/ref=sr_1_336?qid=1672903011&s=computers&sr=1-336,11426,13236,13245,8205,10569,903,1656,1269,1243,1161
B0BCVJ3PVP,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,"₹1,299",434,https://www.amazon.in/SupCares-Adjustable-Aluminium-Ventilated-Foldable/dp/B0BCVJ3PVP/ref=sr_1_337?qid=1672903012&s=computers&sr=1-337,467,484,505,424,400,68,29,44,67,40
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹4,199",1913,https://www.amazon.in/Zebronics-Zeb-Sound-N1-Bluetooth-Assistant/dp/B0B2931FCV/ref=sr_1_338?qid=1672903012&s=computers&sr=1-338,2287,2249,1545,1406,2404,341,354,199,377,255
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers&Accessories|Components|InternalSolidStateDrives,"₹4,000",3029,https://www.amazon.in/Western-Digital-Green-240GB-Internal/dp/B09TMZ1MF8/ref=sr_1_339?qid=1672903012&s=computers&sr=1-339,3306,3135,3513,2359,2924,528,181,517,174,289
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",₹250,2628,https://www.amazon.in/Classmate-Octane-Pen-Neon-Refills/dp/B07VV37FT4/ref=sr_1_340?qid=1672903012&s=computers&sr=1-340,3018,2560,1909,3091,3085,287,341,260,169,165
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,"₹2,199",24780,https://www.amazon.in/TP-Link-Wireless-Adapter-Archer-T2U/dp/B07P681N66/ref=sr_1_341?qid=1672903012&s=computers&sr=1-341,23381,22397,25392,30064,28241,3722,1767,2016,3916,1244
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens,₹100,10718,https://www.amazon.in/Classmate-ITC-Octane-Colourburst-Pen/dp/B07JB2Y4SR/ref=sr_1_343?qid=1672903012&s=computers&sr=1-343,7563,11670,11179,13821,13529,865,554,672,988,1258
B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,"₹5,999",6233,https://www.amazon.in/Tukzer-Rejection-Compatible-2018-2020-Precise/dp/B08KRMK9LZ/ref=sr_1_346?qid=1672903012&s=computers&sr=1-346,6759,7567,5717,6681,7395,585,706,747,483,1094
B08LT9BMPP,"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,"₹1,995",10541,https://www.amazon.in/Logitech-G102-Customizable-Lighting-Programmable/dp/B08LT9BMPP/ref=sr_1_347?qid=1672903012&s=computers&sr=1-347,11671,12692,12066,12929,10296,1944,993,1289,589,1431
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"₹2,100",8188,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6V3DT/ref=sr_1_351?qid=1672903012&s=computers&sr=1-351,6434,8215,6804,6453,6647,425,1006,1442,436,1636
B0814ZY6FP,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",Electronics|HomeAudio|Speakers|BluetoothSpeakers,"₹1,199",10751,https://www.amazon.in/Zebronics-Zeb-Vita-Portable-Speaker-Bluetooth/dp/B0814ZY6FP/ref=sr_1_352?qid=1672903012&s=computers&sr=1-352,8729,11147,10894,10926,12952,675,1468,894,1786,1000
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|SATACables,₹999,817,https://www.amazon.in/LAPSTER-SATA-CABLE-LAPTOP-DESKTOP/dp/B09F3PDDRF/ref=sr_1_353?qid=1672903012&s=computers&sr=1-353,712,973,1033,699,607,66,46,87,57,75
B07X963JNS,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"₹2,499",36384,https://www.amazon.in/URBN-Li-Polymer-Charge-Compact-Certification/dp/B07X963JNS/ref=sr_1_356?qid=1672903012&s=computers&sr=1-356,29216,41934,37642,26495,37571,1964,2490,6231,4371,2691
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,"₹3,990",3606,https://www.amazon.in/Smart-Camera-Coverage-Intruder-Google/dp/B09LD3116F/ref=sr_1_357?qid=1672903012&s=computers&sr=1-357,4674,3042,3477,4271,3265,278,482,625,508,269
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",Electronics|GeneralPurposeBatteries&BatteryChargers,₹200,357,https://www.amazon.in/Duracell-Chhota-Power-Coins-2025-5/dp/B08Y5QJTVK/ref=sr_1_358?qid=1672903012&s=computers&sr=1-358,388,344,252,306,365,49,36,38,40,33
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,₹230,10170,https://www.amazon.in/Camel-Camlin-Kokuyo-Fabrica-Acrylic/dp/B00LY1FN1K/ref=sr_1_359?qid=1672903012&s=computers&sr=1-359,8557,7954,9721,10353,10935,1151,1620,1208,549,1717
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,"₹2,796",4598,https://www.amazon.in/Lenovo-65W-320-15IKBRA-320S-14IKBR-510S-13IKB/dp/B07DJ5KYDZ/ref=sr_1_360?qid=1672903012&s=computers&sr=1-360,5625,5829,4479,5697,4586,845,679,439,770,854
B009LJ2BXA,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCHeadsets,₹999,7222,https://www.amazon.in/HP-B4B09PA-Headphones-with-Mic/dp/B009LJ2BXA/ref=sr_1_361?qid=1672903013&s=computers&sr=1-361,5995,7684,5090,7103,5208,1246,1277,1371,372,1417
B09BVCVTBC,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,"₹3,499",1271,https://www.amazon.in/Redragon-K617-Keyboard-Mechanical-Supported/dp/B09BVCVTBC/ref=sr_1_362?qid=1672903013&s=computers&sr=1-362,1351,1525,973,918,1390,128,195,86,208,107
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹349,314,https://www.amazon.in/Ambrane-Unbreakable-Charging-RCT15-Supports/dp/B0BFWGBX61/ref=sr_1_363?qid=1672903013&s=computers&sr=1-363,317,343,314,256,306,27,35,59,57,57
B07SY4C3TD,HP GT 53 XL Cartridge Ink,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",₹723,3219,https://www.amazon.in/HP-GT53XL-135-ml-Black-Bottle/dp/B07SY4C3TD/ref=sr_1_364?qid=1672903013&s=computers&sr=1-364,2253,3713,3054,3638,3966,344,485,491,369,319
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics|WearableTechnology|SmartWatches,"₹5,999",38879,https://www.amazon.in/Noise-ColorFit-Bezel-Less-TruView-Display/dp/B094JB13XL/ref=sr_1_365?qid=1672903013&s=computers&sr=1-365,28887,45972,40692,28621,28279,5386,3549,5043,5067,2602
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",Electronics|HomeAudio|Speakers|SoundbarSpeakers,"₹12,499",4541,https://www.amazon.in/Zebronics-Zeb-JUKEBAR-3900-Multimedia-Supporting/dp/B08CRRQK6Z/ref=sr_1_366?qid=1672903013&s=computers&sr=1-366,5255,3642,5195,3203,5431,409,435,249,551,819
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,290",76042,https://www.amazon.in/Boat-Bassheads-102-Wired-Earphones/dp/B08MTLLSL8/ref=sr_1_367?qid=1672903013&s=computers&sr=1-367,96189,86258,78078,70385,86666,10921,12801,9226,8241,11057
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",Electronics|GeneralPurposeBatteries&BatteryChargers,₹200,485,https://www.amazon.in/Duracell-Chhota-Power-Coins-2016-5/dp/B08Y57TPDM/ref=sr_1_368?qid=1672903013&s=computers&sr=1-368,593,431,595,382,461,54,56,53,88,36
B09CYTJV3N,"MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White",Electronics|Cameras&Photography|SecurityCameras|DomeCameras,"₹5,999",44696,https://www.amazon.in/Security-Bluetooth-Connection-Low-Light-Detection/dp/B09CYTJV3N/ref=sr_1_369?qid=1672903013&s=computers&sr=1-369,50467,31646,32869,36649,33377,5935,7587,3315,8228,5116
B07GLNJC25,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black",Computers&Accessories|Accessories&Peripherals|USBHubs,₹499,8566,https://www.amazon.in/Zebronics-100HB-High-Speed-Port/dp/B07GLNJC25/ref=sr_1_370?qid=1672903013&s=computers&sr=1-370,8364,11030,10302,7500,9242,988,1485,1271,859,797
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear","₹2,499",13049,https://www.amazon.in/Boult-Audio-Wired-Lightweight-Comfortable/dp/B08FY4FG5X/ref=sr_1_371?qid=1672903013&s=computers&sr=1-371,13344,11299,15157,11017,16565,1228,2330,2553,1856,2094
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,"₹1,599",16680,https://www.amazon.in/ESR-iPad-Screen-Protector-Scratch-Resistant/dp/B07TMCXRFV/ref=sr_1_372?qid=1672903013&s=computers&sr=1-372,17885,16314,14053,12572,12797,3207,3127,2240,3153,1968
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear","₹2,990",97174,https://www.amazon.in/Super-Rockerz-400-Bluetooth-Headphones/dp/B01FSYQ2A4/ref=sr_1_373?qid=1672903013&s=computers&sr=1-373,82887,88584,75825,78365,76349,15989,11140,15277,18881,19278
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",₹320,3686,https://www.amazon.in/Parker-Vector-Standard-Ball-Black/dp/B00LZPQVMK/ref=sr_1_374?qid=1672903013&s=computers&sr=1-374,3373,3430,4238,4412,3014,261,360,222,465,214
B08X77LM8C,"Silicone Rubber Earbuds Tips, Eartips, Earpads, Earplugs, for Replacement in Earphones and Bluetooth Medium Size (10 Pcs Black)","Electronics|Headphones,Earbuds&Accessories|Earpads",₹999,594,https://www.amazon.in/Silicone-Earplugs-Replacement-Earphones-Bluetooth/dp/B08X77LM8C/ref=sr_1_376?qid=1672903013&s=computers&sr=1-376,448,660,436,614,458,107,81,66,70,61
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters","₹3,875",12185,https://www.amazon.in/Canon-MG2577s-Inkjet-Colour-Printer/dp/B01EJ5MM5M/ref=sr_1_378?qid=1672903013&s=computers&sr=1-378,11357,14828,9840,8903,11893,1500,1287,821,1118,1490
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LF24T350FHWXXL, Dark Blue Gray)",Computers&Accessories|Monitors,"₹19,110",2623,https://www.amazon.in/Samsung-inch-Bezel-Flicker-Monitor-LF24T350FHWXXL/dp/B08J82K4GX/ref=sr_1_379?qid=1672903013&s=computers&sr=1-379,3265,1876,2659,2238,2168,483,367,372,508,329
B07Z1Z77ZZ,"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,₹999,9701,https://www.amazon.in/AirCase-14-Inch-MacBook-Protective-Neoprene/dp/B07Z1Z77ZZ/ref=sr_1_380?qid=1672903013&s=computers&sr=1-380,6890,10643,9942,7918,7368,1648,1511,1850,692,944
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),Toys&Games|Arts&Crafts|Drawing&PaintingSupplies|ColouringPens&Markers,₹150,15867,https://www.amazon.in/Faber-Castell-Connector-Pen-Set-Assorted/dp/B00DJ5N9VK/ref=sr_1_381?qid=1672903013&s=computers&sr=1-381,19987,12831,11871,16433,18350,1805,2431,2368,2173,2528
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"₹1,499",656,https://www.amazon.in/WeCool-Unbreakable-Charging-Purpose-iPhone/dp/B0B4DT8MKT/ref=sr_1_382?qid=1672903013&s=computers&sr=1-382,824,581,684,791,780,35,69,40,60,118
B08FGNPQ9X,"Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband Modem with Upto 4 Hours Power Backup, Upto 2Amp, Works with Existing Adapter, Also Works with Set-top Box, Smart Camera, CCTV (Black)",Computers&Accessories|NetworkingDevices|Routers,"₹2,999",10725,https://www.amazon.in/Zinq-Technologies-ZQ-6600-Intercom-Set-top/dp/B08FGNPQ9X/ref=sr_1_383?qid=1672903013&s=computers&sr=1-383,10031,8443,7654,11078,7553,968,804,1106,985,2046
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",Computers&Accessories|Accessories&Peripherals|HardDiskBags,₹899,3025,https://www.amazon.in/SaleOnTM-Portable-Organizer-Earphone-Assorted/dp/B07NTKGW45/ref=sr_1_384?qid=1672903013&s=computers&sr=1-384,2938,3298,3531,2743,3633,397,346,401,335,516
